fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
2016-02-28,1463054,N,ES,H,21,2015-09-28,1,5,1,NaN,1,I,S,N,NaN,KHQ,N,1,28,MADRID,0,NaN,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1460073,N,ES,H,56,2015-09-24,1,5,1,NaN,1,A,S,S,NaN,KHQ,N,1,3,ALICANTE,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1460627,N,ES,V,25,2015-09-24,1,5,1,NaN,1,I,S,N,NaN,KHQ,N,1,35,"PALMAS, LAS",0,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1475117,N,ES,V,20,2015-10-09,1,4,1,NaN,1,A,S,N,NaN,KHQ,N,1,45,TOLEDO,1,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1514004,N,ES,V,40,2015-12-07,1,2,1,NaN,1,A,S,N,NaN,KHN,N,1,36,PONTEVEDRA,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1408404,N,ES,H,19,2015-07-20,0,7,1,NaN,1,I,S,N,NaN,KHQ,N,1,39,CANTABRIA,0,77052.03,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1410495,N,ES,V,20,2015-07-21,0,7,1,NaN,1,I,S,N,NaN,KHQ,N,1,8,BARCELONA,0,144069.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1438724,N,ES,V,27,2015-08-26,0,6,1,NaN,1,I,S,N,NaN,KHN,N,1,31,NAVARRA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1449241,N,ES,V,22,2015-09-15,1,5,1,NaN,1,I,S,N,NaN,KHQ,N,1,3,ALICANTE,0,51305.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1452179,N,ES,V,27,2015-09-16,1,5,1,NaN,1,A,S,N,NaN,KHQ,N,1,27,LUGO,0,50533.2,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,452249,N,ES,H,56,2004-01-08,0,145,1,NaN,1,A,S,N,NaN,KAI,N,1,48,BIZKAIA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,464069,N,ES,V,75,2004-03-15,0,143,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,0,44192.34,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,463798,N,ES,V,42,2004-03-12,0,143,1,NaN,1,I,S,N,NaN,KFC,N,1,30,MURCIA,0,66574.32,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,438826,N,ES,V,66,2003-10-08,0,148,1,NaN,1,A,S,S,NaN,KAA,N,1,8,BARCELONA,1,213595.5,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,448290,N,ES,H,35,2003-12-09,0,53,1,NaN,1,A,S,N,NaN,KFC,N,1,41,SEVILLA,1,33341.46,02 - PARTICULARES,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2016-02-28,473510,N,ES,H,84,2004-05-11,0,141,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,116535.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,373832,N,ES,V,55,2002-07-19,0,163,1,NaN,1,I,S,N,NaN,KAT,N,1,33,ASTURIAS,0,87786.6,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,384201,N,ES,V,52,2002-10-04,0,160,1,NaN,1,A,S,N,NaN,KFC,N,1,41,SEVILLA,1,121594.41,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,358969,N,ES,H,26,2002-05-13,1,3,1,NaN,1,A,S,N,NaN,KHN,N,1,28,MADRID,1,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,420455,N,ES,V,40,2003-05-26,0,153,1,NaN,1,I,S,N,NaN,KAT,N,1,28,MADRID,0,211835.19,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,420876,N,ES,V,41,2003-05-28,0,153,1,NaN,1,I,S,N,NaN,KFC,N,1,8,BARCELONA,0,58741.65,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,629034,N,ES,H,11,2006-07-24,0,115,1,NaN,1,A,S,N,NaN,KFC,N,1,41,SEVILLA,1,115632.48,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,612791,N,ES,H,66,2006-05-12,0,117,1,NaN,1,I,S,N,NaN,KFC,N,1,48,BIZKAIA,0,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,614557,N,ES,V,39,2006-05-19,0,117,1,NaN,1,I,S,N,NaN,KFC,N,1,29,MALAGA,0,125995.59,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,624001,N,ES,V,41,2006-07-03,0,108,1,NaN,1,I,S,N,NaN,KAT,N,1,11,CADIZ,0,58464.84,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,682982,N,ES,H,70,2007-03-21,0,107,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,197325.15,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-28,684808,N,ES,V,44,2007-04-02,0,107,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,42697.23,01 - TOP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2016-02-28,657954,N,ES,V,36,2006-11-19,0,111,1,NaN,1,I,S,N,NaN,KFC,N,1,28,MADRID,0,119239.86,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,668766,N,ES,V,39,2007-01-15,0,109,1,NaN,1,A,S,N,NaN,KAT,N,1,4,ALMERIA,1,144483.6,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,592389,N,ES,H,37,2006-01-19,0,121,1,NaN,1,A,S,N,NaN,KFC,N,1,14,CORDOBA,1,120552.24,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-28,602426,N,ES,V,44,2006-03-14,0,87,1,NaN,1,I,S,N,NaN,KFA,N,1,28,MADRID,0,125110.17,02 - PARTICULARES,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,578075,N,ES,V,47,2005-11-07,0,123,1,NaN,1,A,S,N,NaN,KAT,N,1,9,BURGOS,1,74249.19,02 - PARTICULARES,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2016-02-28,172964,N,ES,V,38,2000-04-17,0,190,1,NaN,1,I,S,N,NaN,KFC,N,1,41,SEVILLA,1,56902.53,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,148592,N,ES,V,64,1999-11-08,0,195,1,NaN,1,A,S,N,NaN,KAT,N,1,35,"PALMAS, LAS",1,37184.28,02 - PARTICULARES,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
2016-02-28,20418,N,ES,V,77,1995-07-12,0,187,1,NaN,1,A,S,N,NaN,KAT,N,1,8,BARCELONA,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,97117,N,ES,V,51,1998-05-22,0,213,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,88541.34,02 - PARTICULARES,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,271352,N,ES,V,50,2001-09-10,0,173,1,NaN,1,A,S,N,NaN,KAT,N,1,48,BIZKAIA,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-28,273218,N,ES,V,45,2001-09-20,0,173,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,114535.05,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,281568,N,ES,V,51,2001-10-11,0,172,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,67631.4,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,275298,N,ES,V,56,2001-09-26,0,173,1,NaN,1,A,S,N,NaN,KDO,N,1,35,"PALMAS, LAS",1,45405.48,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2016-02-28,333361,N,ES,V,47,2002-02-22,0,168,1,NaN,1,A,S,N,NaN,KFC,N,1,29,MALAGA,1,91814.31,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-28,313295,N,ES,V,40,2002-01-05,0,169,1,NaN,1,A,S,N,NaN,KFC,N,1,3,ALICANTE,1,89547.81,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,315272,N,ES,V,51,2002-01-14,0,169,1,NaN,1,A,S,N,NaN,KFA,N,1,46,VALENCIA,1,110793.99,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2016-02-28,318453,N,ES,H,51,2002-01-19,0,66,1,NaN,1,A,S,N,NaN,KAZ,N,1,18,GRANADA,1,76713.75,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016-02-28,194779,N,ES,V,50,2000-09-27,0,185,1,NaN,1,I,S,N,NaN,KAS,N,1,8,BARCELONA,1,157590.96,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,255114,N,ES,V,41,2001-06-20,0,176,1,NaN,1,I,S,N,NaN,KFC,N,1,28,MADRID,0,131009.43,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1074741,N,ES,V,27,2012-10-04,0,40,1,NaN,1,I,S,N,NaN,KHE,N,1,6,BADAJOZ,0,70343.04,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1071240,N,ES,H,23,2012-10-01,0,40,1,NaN,1,I,S,N,NaN,KHE,N,1,28,MADRID,0,82323.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1097977,N,ES,H,28,2012-11-08,0,39,1,NaN,1,I,S,N,NaN,KHE,N,1,33,ASTURIAS,0,50001.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1049562,N,ES,H,32,2012-08-10,0,42,1,NaN,1,A,S,N,NaN,KHE,N,1,28,MADRID,1,NaN,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2016-02-28,1047695,N,ES,H,27,2012-08-08,0,42,1,NaN,1,I,S,N,NaN,KHE,N,1,8,BARCELONA,0,175820.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1039541,N,ES,V,23,2012-08-01,0,42,1,NaN,1,I,S,N,NaN,KHE,N,1,15,"CORU?A, A",1,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1163468,N,ES,V,23,2013-08-12,0,30,1,NaN,1,I,S,N,NaN,KHE,N,1,46,VALENCIA,0,34895.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1196569,N,ES,H,42,2013-10-11,0,28,1,NaN,1,A,S,N,NaN,KHE,N,1,47,VALLADOLID,1,83544.87,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1185167,N,ES,V,25,2013-09-27,0,29,1,NaN,1,I,S,N,NaN,KHE,N,1,6,BADAJOZ,0,57075.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1193819,N,ES,V,25,2013-10-09,0,28,1,NaN,1,I,S,N,NaN,KHE,N,1,41,SEVILLA,0,33260.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1108237,N,ES,V,11,2012-11-30,0,38,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,60541.47,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1149178,N,ES,V,22,2013-07-27,0,31,1,NaN,1,I,S,N,NaN,KAT,N,1,30,MURCIA,0,63777.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,1149527,N,ES,H,24,2013-07-27,0,31,1,NaN,1,A,S,N,NaN,KAT,N,1,27,LUGO,1,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,820944,N,ES,V,43,2008-12-03,0,86,1,NaN,1,A,S,N,NaN,KFG,N,1,28,MADRID,1,162564.87,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2016-02-28,836810,N,ES,H,72,2009-02-27,0,84,1,NaN,1,A,S,N,NaN,KCI,N,1,28,MADRID,1,104385.57,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,805775,N,ES,H,46,2011-05-09,0,57,1,NaN,1,I,S,N,NaN,KFC,N,1,33,ASTURIAS,0,98653.62,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,873987,N,ES,H,46,2010-04-16,0,70,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,69872.73,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,872968,N,ES,V,46,2010-04-12,0,70,1,NaN,1,I,S,N,NaN,KFC,N,1,50,ZARAGOZA,0,48926.49,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,879394,N,ES,V,30,2010-05-25,0,69,1,NaN,1,I,S,N,NaN,KGX,N,1,28,MADRID,0,195359.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,881650,N,ES,H,55,2010-06-07,0,68,1,NaN,1,I,S,N,NaN,KFC,N,1,48,BIZKAIA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,849377,N,ES,V,62,2009-08-12,0,78,1,NaN,1,I,S,N,NaN,KAT,N,1,29,MALAGA,1,54431.58,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-28,846483,N,ES,H,73,2009-07-16,0,79,1,NaN,1,I,S,N,NaN,KAT,N,1,41,SEVILLA,0,39311.1,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,721233,N,ES,V,38,2014-01-28,0,25,1,NaN,1,A,S,N,NaN,KAT,N,1,28,MADRID,1,65711.07,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,701076,N,ES,V,92,2007-07-04,0,103,1,NaN,1,A,S,N,NaN,KAT,N,1,44,TERUEL,1,41522.61,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,705041,N,ES,H,39,2007-07-22,0,103,1,NaN,1,A,S,S,NaN,KFC,N,1,28,MADRID,1,64289.46,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-28,698955,N,ES,V,35,2007-07-09,0,103,1,NaN,1,I,S,N,NaN,KAM,N,1,8,BARCELONA,0,39065.16,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,698758,N,ES,V,50,2007-06-21,0,104,1,NaN,1,A,S,N,NaN,KFC,N,1,24,LEON,1,96648.51,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,753538,N,ES,H,45,2008-03-10,0,95,1,NaN,1,I,S,N,NaN,KFC,N,1,14,CORDOBA,0,107387.1,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,741934,N,ES,V,39,2008-01-16,0,97,1,NaN,1,I,S,N,NaN,KFC,N,1,28,MADRID,0,424987.35,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,963911,N,ES,H,30,2011-10-17,0,52,1,NaN,1,A,S,N,NaN,KHE,N,1,28,MADRID,1,87219.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,971510,N,ES,H,24,2011-10-31,0,52,1,NaN,1,I,S,N,NaN,KHE,N,1,9,BURGOS,0,71750.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,966567,N,ES,V,24,2011-10-20,0,52,1,NaN,1,A,S,N,NaN,KHE,N,1,15,"CORU?A, A",1,103958.49,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,955043,N,ES,H,25,2011-10-05,0,52,1,NaN,1,I,S,N,NaN,KHE,N,1,8,BARCELONA,0,108957,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,987923,N,ES,H,25,2011-12-01,0,50,1,NaN,1,I,S,S,NaN,KHE,N,1,35,"PALMAS, LAS",0,106906.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,993200,N,ES,V,40,2011-12-13,0,50,1,NaN,1,I,S,N,NaN,KHE,N,1,28,MADRID,0,135426.63,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,905356,N,ES,V,37,2011-03-01,0,60,1,NaN,1,A,S,N,NaN,KFC,N,1,28,MADRID,1,111814.53,02 - PARTICULARES,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-28,937895,N,ES,H,24,2011-09-02,0,53,1,NaN,1,I,S,N,NaN,KHE,N,1,41,SEVILLA,0,119892.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,945758,N,ES,V,25,2011-09-20,0,53,1,NaN,1,A,S,N,NaN,KHE,N,1,34,PALENCIA,1,188299.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,946014,N,ES,H,24,2011-09-20,0,53,1,NaN,1,I,S,N,NaN,KHE,N,1,27,LUGO,0,112892.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1445421,N,ES,H,24,2015-09-10,0,6,1,NaN,1,I,S,N,NaN,KHQ,N,1,28,MADRID,0,83855.91,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1433887,N,ES,H,22,2015-08-11,0,7,1,NaN,1,A,S,N,NaN,KHQ,N,1,45,TOLEDO,0,67670.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1438240,N,ES,H,20,2015-08-25,0,7,1,NaN,1,I,S,N,NaN,KHQ,N,1,8,BARCELONA,0,108014.04,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1459540,N,ES,V,40,2015-09-24,0,6,1,NaN,1,A,S,N,NaN,KHM,N,1,33,ASTURIAS,1,NaN,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1463249,N,ES,H,32,2015-09-30,1,6,1,NaN,1,A,S,N,NaN,KAT,N,1,8,BARCELONA,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1412162,N,ES,H,23,2015-07-22,0,8,1,NaN,1,A,S,N,NaN,KHQ,N,1,30,MURCIA,1,26904.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1408671,N,ES,V,20,2015-07-20,0,8,1,NaN,1,A,S,N,NaN,KHQ,N,1,8,BARCELONA,1,133131.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1398857,N,ES,V,24,2015-05-26,0,10,1,NaN,1,A,S,N,NaN,KHN,N,1,2,ALBACETE,1,89774.85,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1417243,N,ES,H,21,2015-07-27,0,8,1,NaN,1,I,S,N,NaN,KHQ,N,1,50,ZARAGOZA,0,41947.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1417301,N,ES,V,22,2015-07-27,0,8,1,NaN,1,I,S,N,NaN,KHQ,N,1,32,OURENSE,0,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1503546,N,ES,V,38,2015-11-13,1,4,1,NaN,1,A,S,N,NaN,KHN,N,1,41,SEVILLA,1,NaN,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-28,1502096,N,ES,V,20,2015-11-11,1,4,1,NaN,1,A,S,N,NaN,KHQ,N,1,43,TARRAGONA,1,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1523270,N,ES,V,21,2016-01-12,1,2,1,NaN,1,I,S,N,NaN,KHM,N,1,41,SEVILLA,0,NaN,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1475731,N,ES,V,21,2015-10-10,1,5,1,NaN,1,A,S,N,NaN,KHQ,N,1,41,SEVILLA,1,NaN,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1315445,N,ES,H,22,2014-09-24,0,18,1,NaN,1,I,S,N,NaN,KHE,N,1,30,MURCIA,0,126893.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1318832,N,ES,H,21,2014-09-29,0,18,1,NaN,1,I,S,N,NaN,KHE,N,1,31,NAVARRA,0,NaN,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,1258912,N,ES,V,35,2014-05-20,0,22,1,NaN,1,A,S,N,NaN,KFC,N,1,35,"PALMAS, LAS",1,34759.65,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
